RowId,ENpcResidentId,TerritoryTypeId,MapId,PlaceNameId,Position
5930,1020607,621,369,2408,34.3;34.5
5931,1020608,620,368,2407,14.5;24.4
5932,1020609,620,368,2407,18.7;25.2
5933,1020610,620,368,2407,19.9;24.5
5934,1020611,620,368,2407,21.6;23.7
5935,1020612,620,368,2407,19.9;24.6
5936,1020613,620,368,2407,21.6;23.6
5937,1020614,620,368,2407,19.9;24.6
5938,1020615,620,368,2407,21.6;23.6
5939,1020617,620,368,2407,21.1;24.1
5940,1020618,620,368,2407,21.1;23.7
5941,1020619,620,368,2407,21.4;23.5
5942,1020620,612,367,2406,28.9;27
5943,1020621,612,367,2406,29;26.9
5944,1020622,639,377,2927,6.1;6
5945,1020623,620,368,2407,17.2;27.4
5946,1020624,613,371,2409,6.6;23.8
5947,1020628,620,368,2407,15.4;36.7
5948,1020629,620,368,2407,15.5;36.7
5949,1020630,620,368,2407,15.5;36.7
5950,1020631,620,368,2407,15.4;36.7
5951,1020632,620,368,2407,15.4;36.8
5952,1020633,620,368,2407,19.2;34.5
5953,1020636,620,368,2407,28.5;26.9
5954,1020637,620,368,2407,28.5;26.9
5955,1020638,620,368,2407,15.5;36.9
5956,1020639,620,368,2407,15.4;36.8
5957,1020640,620,368,2407,28.6;28.3
5958,1020641,620,368,2407,27.8;28.4
5959,1020642,620,368,2407,27.5;29.1
5960,1020644,682,379,2813,7.8;6.2
5961,1020645,620,368,2407,26.6;29.8
5962,1020646,620,368,2407,29.1;31.2
5963,1020647,620,368,2407,32.7;30.1
5964,1020648,620,368,2407,32.8;30.1
5965,1020649,620,368,2407,32.8;29.9
5966,1020650,620,368,2407,32.8;30.2
5967,1020653,620,368,2407,25.5;33.6
5968,1020655,620,368,2407,26.5;35.6
5969,1020656,620,368,2407,26.6;36.3
5970,1020657,620,368,2407,24.3;29.4
5971,1020658,620,368,2407,29.5;31.1
5972,1020660,620,368,2407,27.8;29
5973,1020661,620,368,2407,27.8;29
5974,1020662,620,368,2407,28.2;36.4
5975,1020665,635,366,2403,10.1;10.6
5976,1020670,622,372,2411,29.8;12.7
5977,1020671,622,372,2411,27.3;13.1
5978,1020672,622,372,2411,21.4;11.6
5979,1020673,622,372,2411,21.4;11.6
5980,1020674,622,372,2411,21.5;11.7
5981,1020679,622,372,2411,11.3;11.2
5982,1020680,622,372,2411,11.3;11.3
5983,1020681,622,372,2411,11.3;11.3
5984,1020682,622,372,2411,11.3;11.4
5985,1020687,622,372,2411,23.5;22.8
5986,1020689,622,372,2411,20.9;20.7
5987,1020690,622,372,2411,20.5;23.4
5988,1020691,622,372,2411,21.5;23.4
5989,1020802,612,367,2406,30.6;25.9
5990,1020804,612,367,2406,30.6;25.9
5991,1020805,612,367,2406,29.8;26.1
5992,1020806,612,367,2406,30.3;25.7
5993,1020807,612,367,2406,30.1;26.1
5994,1020808,612,367,2406,29.3;27
5995,1020814,612,367,2406,29.1;26.4
5996,1020815,612,367,2406,27;19.8
5997,1020817,612,367,2406,28;19.4
5998,1020818,612,367,2406,28.2;19.9
5999,1020819,612,367,2406,26.9;20.5
6000,1020820,612,367,2406,27.8;20.3
6001,1020821,612,367,2406,27;21
6002,1020823,612,367,2406,27.1;19.9
6003,1020827,612,367,2406,28.1;19.4
6004,1020832,612,367,2406,34.9;31.5
6005,1020837,620,368,2407,24.6;5.7
6006,1020841,620,368,2407,24.4;6.8
6007,1020842,620,368,2407,23.1;7.1
6008,1020843,620,368,2407,24.8;5.2
6009,1020844,620,368,2407,23.9;5.9
6010,1020845,620,368,2407,23.8;4.7
6011,1020846,620,368,2407,26;6.5
6012,1020848,620,368,2407,23.7;7.1
6013,1020854,620,368,2407,24;7.3
6014,1020857,620,368,2407,6.1;15.4
6015,1020860,620,368,2407,19.8;12.9
6016,1020861,620,368,2407,20.4;13
6017,1020866,620,368,2407,16.5;36.5
6018,1020868,620,368,2407,16.6;36.8
6019,1020870,620,368,2407,17.1;36.2
6020,1020871,620,368,2407,16.7;36.3
6021,1020872,620,368,2407,16.8;36.6
6022,1020873,620,368,2407,14.9;36.6
6023,1020874,620,368,2407,16.1;36.8
6024,1020875,620,368,2407,15.3;36.4
6025,1020876,620,368,2407,15;36.8
6026,1020882,620,368,2407,12.9;24.2
6027,1020883,620,368,2407,27.7;29
6028,1020885,620,368,2407,28.1;29.2
6029,1020886,620,368,2407,28.3;28.6
6030,1020887,620,368,2407,28.2;28
6031,1020888,620,368,2407,27.9;29.2
6032,1020891,620,368,2407,27;36.7
6033,1020893,620,368,2407,27.1;36.5
6034,1020894,620,368,2407,27.3;35.9
6035,1020895,620,368,2407,27.5;36.3
6036,1020896,620,368,2407,27;35.6
6037,1020901,132,2,52,10.7;11.9
6038,1020902,132,2,52,11.7;13.2
6039,1020903,628,370,2404,10.3;9.8
6040,1020904,628,370,2404,12.1;12.9
6041,1020905,628,370,2404,12.1;12.9
6042,1020906,628,370,2404,11.8;12.2
6043,1020907,628,370,2404,12.3;12.6
6044,1020908,628,370,2404,12.7;12.2
6045,1020909,628,370,2404,10.3;9.7
6046,1020910,628,370,2404,11.2;9.6
6047,1020911,133,3,53,10.5;6.2
6048,1020912,628,370,2404,10.9;9.5
6049,1020913,614,354,2410,31;18.1
6050,1020914,614,354,2410,30.8;19.1
6051,1020916,132,2,52,10.3;12.3
6052,1020917,132,2,52,9.8;11.6
6053,1020918,133,3,53,8.2;8.5
6054,1020919,132,2,52,9.2;11.5
6055,1020920,133,3,53,10.5;6.2
6056,1020929,133,3,53,14;9.4
6057,1020930,132,2,52,11.9;13.4
6058,1020931,133,3,53,14;9.4
6059,1020932,401,215,2100,10;15.9
6060,1020933,401,215,2100,10;15.9
6061,1020934,401,215,2100,18.6;33.5
6062,1020935,401,215,2100,10;14.3
6063,1020936,401,215,2100,10.2;13.4
6064,1020937,401,215,2100,10.2;13.5
6065,1020938,401,215,2100,10.1;13.4
6066,1020940,133,3,53,12.7;8.7
6067,1020941,133,3,53,12.7;8.7
6068,1020942,612,367,2406,8.2;11
6069,1020943,612,367,2406,9.3;12
6070,1020944,612,367,2406,12.2;20.8
6071,1020947,133,3,53,12.7;8.7
6072,1020948,612,367,2406,31.3;17.2
6073,1020949,612,367,2406,30.3;17.1
6074,1020959,146,23,45,12.2;22.7
6075,1020960,153,6,56,14.3;30.6
6076,1020961,153,6,56,14.3;30.6
6077,1020964,153,6,56,14.5;30.5
6078,1020965,153,6,56,14.5;30.5
6079,1020966,131,14,41,12.9;13.5
6080,1020967,131,14,41,12.9;13.5
6081,1020987,132,2,52,10.2;12.3
6082,1020988,478,257,2082,7.7;4.3
6083,1020989,478,257,2082,7.8;4.5
6084,1020990,478,257,2082,7.4;4.2
6085,1020994,628,370,2404,10.2;10.2
6086,1021040,129,12,29,6.8;14.4
6087,1021041,129,12,29,6.8;14.4
6088,1021042,128,11,28,7.5;14.9
6089,1021043,128,11,28,11.1;11.5
6090,1021044,129,12,29,7.4;14.7
6091,1021045,128,11,28,10.6;14.9
6092,1021046,129,12,29,6.4;12
6093,1021047,128,11,28,10.6;14.9
6094,1021048,628,370,2404,9.6;9.8
6095,1021049,628,370,2404,8.4;15.1
6096,1021050,628,370,2404,9.6;9.8
6097,1021051,156,25,67,20.7;7.8
6098,1021052,156,25,67,14.7;11.6
6099,1021053,156,25,67,14.8;11.6
6100,1021054,628,370,2404,10.5;10
6101,1021055,156,25,67,13.8;14.6
6102,1021056,156,25,67,13.8;14.6
6103,1021059,156,25,67,13.2;14.2
6104,1021060,682,379,2813,4.8;5.4
6105,1021062,682,379,2813,4.9;5.4
6106,1021063,682,379,2813,4.9;5.4
6107,1021072,682,379,2813,4.8;5.4
6108,1021086,145,22,44,28;21.3
6109,1021087,145,22,44,27.9;21.3
6110,1021088,145,22,44,28;21.3
6111,1021089,145,22,44,28;21.3
6112,1021090,620,368,2407,21.6;7
6113,1021091,620,368,2407,16;9
6114,1021092,620,368,2407,16.1;9
6115,1021093,145,22,44,28;21.2
6116,1021094,145,22,44,28;21.3
6117,1021097,398,212,2000,17.1;24.7
6118,1021098,398,212,2000,17.1;24.8
6119,1021099,398,212,2000,17.1;24.8
6120,1021100,398,212,2000,17.2;24.8
6121,1021101,398,212,2000,17.1;24.8
6122,1021102,398,212,2000,16.8;23.4
6123,1021103,398,212,2000,16.8;23.4
6124,1021104,398,212,2000,17.2;24.9
6125,1021105,398,212,2000,16.7;23.4
6126,1021106,398,212,2000,16.7;23.4
6127,1021107,398,212,2000,17.1;24.9
6128,1021108,398,212,2000,17.2;24.9
6129,1021131,635,366,2403,9.6;12.1
6130,1021132,635,366,2403,9.4;12.2
6131,1021133,635,366,2403,9.4;12.3
6132,1021134,635,366,2403,9.4;12.3
6133,1021135,635,366,2403,9.6;12.1
6134,1021136,635,366,2403,9.4;12.2
6135,1021137,141,21,43,20.5;28.4
6136,1021138,141,21,43,20.6;28.4
6137,1021139,141,21,43,20.6;28.4
6138,1021140,141,21,43,20.6;28.4
6139,1021141,131,14,41,10.5;13.2
6140,1021142,141,21,43,20.5;28.4
6141,1021143,635,366,2403,12;12.8
6142,1021144,635,366,2403,12;12.7
6143,1021145,635,366,2403,12;12.7
6144,1021146,635,366,2403,12;12.7
6145,1021147,635,366,2403,12.1;12.8
6146,1021148,635,366,2403,12.6;11
6147,1021149,635,366,2403,12.3;10.9
6148,1021150,635,366,2403,12.3;10.9
6149,1021151,635,366,2403,9.9;9
6150,1021152,635,366,2403,9.9;9
6151,1021153,635,366,2403,9.9;9
6152,1021154,131,14,41,10;12.5
6153,1021155,131,14,41,13.7;10.1
6154,1021156,131,14,41,13;9.3
6155,1021157,131,14,41,13.7;9.6
6156,1021158,131,14,41,10.4;13.4
6157,1021159,131,14,41,10.4;13.4
6158,1021160,131,14,41,10.4;13.4
6159,1021161,131,14,41,10.4;13.4
6160,1021167,635,366,2403,10.3;10.9
6161,1021168,635,366,2403,8;8.2
6162,1021169,635,366,2403,11.6;13.2
6163,1021170,635,366,2403,12.7;10.9
6164,1021171,635,366,2403,12.8;12.3
6165,1021172,635,366,2403,14.8;8.3
6166,1021173,635,366,2403,8.3;9.9
6167,1021174,620,368,2407,24.3;5.5
6168,1021184,155,53,63,25.3;29.5
6169,1021187,153,6,56,21.4;28.6
6170,1021188,153,6,56,21.4;28.6
6171,1021189,153,6,56,21.4;28.7
6172,1021191,419,219,2301,15.1;9.8
6173,1021192,419,219,2301,14.7;10
6174,1021221,419,219,2301,14.8;10.1
6175,1021222,155,53,63,26.2;9.1
6176,1021224,620,368,2407,19.3;11.9
6177,1021225,620,368,2407,10.4;11
6178,1021227,612,367,2406,32.8;24.2
6179,1021228,612,367,2406,32.7;24.3
6180,1021232,612,367,2406,8.1;10.9
6181,1021233,612,367,2406,14;21.9
6182,1021234,612,367,2406,19.2;16.4
6183,1021235,612,367,2406,22.5;9
6184,1021236,612,367,2406,29.6;11
6185,1021237,635,366,2403,8.1;8
6186,1021255,419,219,2301,11.2;12.1
6187,1021256,628,370,2404,11.8;12.3
6188,1021257,628,370,2404,11.7;12.3
6189,1021258,628,370,2404,11.8;12.3
6190,1021259,628,370,2404,10.9;10.6
6191,1021260,628,370,2404,10.9;11.5
6192,1021261,628,370,2404,10;11.7
6193,1021262,628,370,2404,13.2;12.9
6194,1021263,628,370,2404,13.1;13
6195,1021264,628,370,2404,10.1;8.8
6196,1021265,628,370,2404,10.1;12.5
6197,1021269,628,370,2404,11.3;11.7
6198,1021270,628,370,2404,12.9;14.3
6199,1021271,131,14,41,9.4;12.3
6200,1021272,628,370,2404,10.5;10
6201,1021273,614,354,2410,30.8;20.1
6202,1021274,614,354,2410,13.2;27.5
6203,1021275,131,14,41,9.5;12.4
6204,1021300,612,367,2406,9.8;11
6205,1021301,628,370,2404,12.2;14.8
6206,1021302,628,370,2404,12.1;14.8
6207,1021305,628,370,2404,10;11.8
6208,1021307,628,370,2404,13.8;11.2
6209,1021308,628,370,2404,13.8;11.2
6210,1021309,628,370,2404,10.2;11.4
6211,1021310,628,370,2404,10.2;11.4
6212,1021325,130,13,40,8.1;12.3
6213,1021326,130,13,40,8.1;12.3
6214,1021327,130,13,40,8.8;12.7
6215,1021328,130,13,40,8.8;12.7
6216,1021329,156,25,67,21.9;5.9
6217,1021330,156,25,67,21.9;5.9
6218,1021331,628,370,2404,11.8;9.1
6219,1021332,613,371,2409,21.8;9.4
6220,1021333,613,371,2409,22.3;9.6
6221,1021334,613,371,2409,22.1;9.2
6222,1021335,613,371,2409,21.1;8.8
6223,1021336,613,371,2409,21.2;20.2
6224,1021337,622,372,2411,32.2;20.6
6225,1021338,622,372,2411,33.3;29.5
6226,1021342,131,14,41,10.7;12.8
6227,1021343,131,14,41,9.7;11.3
6228,1021344,131,14,41,9.3;11.5
6229,1021345,131,14,41,9.8;11
6230,1021346,131,14,41,9.3;11
6231,1021347,131,14,41,9.1;11.3
6232,1021348,622,372,2411,20.1;13
6233,1021349,478,257,2082,5.2;4.3
6234,1021350,132,2,52,11.3;11.3
6235,1021351,133,3,53,6.5;7.8
6236,1021352,612,367,2406,12.5;22.1
6237,1021353,135,16,31,32.7;19.4
6238,1021358,612,367,2406,9.4;11.8
6239,1021359,620,368,2407,16.2;35.3
6240,1021362,613,371,2409,28.9;15.9
6241,1021364,131,14,41,9.5;11.4
6242,1021365,131,14,41,9.3;11.5
6243,1021366,131,14,41,9.2;11.5
6244,1021367,130,13,40,11.6;9
6245,1021368,628,370,2404,11.2;10.1
6246,1021369,628,370,2404,8.6;15.3
6247,1021370,628,370,2404,10.4;8.2
6248,1021371,628,370,2404,13.3;8.6
6249,1021372,628,370,2404,11.1;10.2
6250,1021373,628,370,2404,13.3;8.7
6251,1021374,628,370,2404,11.1;10.2
6252,1021375,628,370,2404,8.6;15.2
6253,1021376,628,370,2404,8.3;14.2
6254,1021377,131,14,41,9.3;12
6255,1021378,131,14,41,13.1;11
6256,1021379,131,14,41,12.8;9.7
6257,1021380,131,14,41,13.3;11.3
6258,1021381,131,14,41,14;12.2
6259,1021382,141,21,43,27.1;31.7
6260,1021383,141,21,43,27.1;31.7
6261,1021384,131,14,41,9.3;12
6262,1021385,131,14,41,9.3;12
6263,1021387,620,368,2407,20.1;10.7
6264,1021388,620,368,2407,23.2;6.3
6265,1021389,130,13,40,11.4;9
6266,1021396,612,367,2406,16.8;8.7
6267,1021397,612,367,2406,16.9;8.8
6268,1021398,628,370,2404,11.8;9.8
6269,1021399,613,371,2409,28.8;15.8
6270,1021400,613,371,2409,28.8;15.8
6271,1021401,613,371,2409,28.8;15.8
6272,1021402,613,371,2409,31.9;16.5
6273,1021403,613,371,2409,6.4;12.3
6274,1021404,613,371,2409,5.9;11.8
6275,1021405,613,371,2409,5.9;11.4
6276,1021406,628,370,2404,9.7;10.4
6277,1021407,628,370,2404,9.7;10.4
6278,1021408,614,354,2410,30.8;20.5
6279,1021409,614,354,2410,35.5;31.7
6280,1021410,614,354,2410,35.2;31.7
6281,1021411,614,354,2410,32;39
6282,1021412,613,371,2409,28.6;16.6
6283,1021413,613,371,2409,28.6;16.6
6284,1021414,613,371,2409,28.6;16.6
6285,1021415,613,371,2409,28.7;16.6
6286,1021416,613,371,2409,6.4;12.3
6287,1021417,613,371,2409,6.4;12.3
6288,1021418,613,371,2409,6.4;12.2
6289,1021419,613,371,2409,6.4;12.4
6290,1021420,613,371,2409,6.5;12.4
6291,1021421,613,371,2409,13.4;11.6
6292,1021422,613,371,2409,13.3;11.6
6293,1021423,613,371,2409,18.5;14.2
6294,1021424,613,371,2409,18.4;14.2
6295,1021425,131,14,41,14.1;11.7
6296,1021426,141,21,43,23.9;32.6
6297,1021434,141,21,43,23.9;32.6
6298,1021435,131,14,41,14.1;11.7
6299,1021436,131,14,41,14.1;11.7
6300,1021437,131,14,41,14.1;11.7
6301,1021438,141,21,43,19.5;20.5
6302,1021439,145,22,44,11.2;21.3
6303,1021440,145,22,44,11.3;22
6304,1021441,145,22,44,12.9;21.9
6305,1021442,138,18,33,15.3;34.6
6306,1021443,138,18,33,15.4;34.6
6307,1021447,145,22,44,11.5;22
6308,1021448,144,196,1484,4.9;8.1
6309,1021450,144,196,1484,5.9;6.9
6310,1021451,140,20,42,12.8;14.4
6311,1021452,140,20,42,13.2;15.1
6312,1021453,140,20,42,13.3;15
6313,1021456,140,20,42,13.4;14.5
6314,1021457,140,20,42,11.9;12.8
6315,1021458,138,18,33,27.1;26.3
6316,1021459,138,18,33,25.6;28
6317,1021460,138,18,33,27.8;27.5
6318,1021461,138,18,33,27.9;27.5
6319,1021462,138,18,33,27.6;27.6
6320,1021463,138,18,33,27.7;28.5
6321,1021464,138,18,33,28;26.9
6322,1021465,138,18,33,27.8;29.1
6323,1021466,138,18,33,27.8;27.6
6324,1021467,138,18,33,25.2;26.8
6325,1021468,138,18,33,27.8;27.6
6326,1021469,138,18,33,15.6;29.8
6327,1021470,138,18,33,15.6;29.8
6328,1021471,138,18,33,27.8;28.8
6329,1021472,138,18,33,27.9;28.9
6330,1021473,138,18,33,27.7;26
6331,1021474,138,18,33,27.6;26
6332,1021475,129,12,29,7.3;11.9
6333,1021476,129,12,29,7.3;11.9
6334,1021477,129,12,29,7.3;12
6335,1021478,128,11,28,10.8;11.1
6336,1021479,128,11,28,10.8;11.1
6337,1021480,147,24,46,15.3;18.6
6338,1021481,147,24,46,15.3;18.6
6339,1021482,147,24,46,19.5;20.8
6340,1021483,147,24,46,19.5;20.8
6341,1021484,156,25,67,21.5;6
6342,1021485,156,25,67,22.5;8
6343,1021486,156,25,67,22.5;8
6344,1021487,156,25,67,23.3;9.2
6345,1021488,156,25,67,23.3;9.2
6346,1021489,156,25,67,25;9.8
6347,1021490,156,25,67,25.7;12
6348,1021492,156,25,67,28.9;14.7
6349,1021493,156,25,67,22.5;8
6350,1021494,156,25,67,22.5;8
6351,1021495,622,372,2411,12.1;32.8
6352,1021496,622,372,2411,19.2;32.3
6353,1021497,622,372,2411,25.4;10.5
6354,1021498,622,372,2411,25.1;9.8
6355,1021499,622,372,2411,26.7;8.7
6356,1021501,613,371,2409,23.3;9.2
6357,1021505,613,371,2409,23;8
6358,1021507,613,371,2409,22.6;9.9
6359,1021508,613,371,2409,21.7;11.8
6360,1021509,613,371,2409,23.6;9.9
6361,1021511,613,371,2409,22.1;9.4
6362,1021512,613,371,2409,21.3;8.8
6363,1021513,613,371,2409,22.3;8.7
6364,1021517,613,371,2409,23.1;7.1
6365,1021519,613,371,2409,22.3;8.6
6366,1021520,613,371,2409,21.7;7.1
6367,1021544,620,368,2407,23.6;5
6368,1021554,620,368,2407,19.6;11
6369,1021565,612,367,2406,30.2;25.7
6370,1021579,620,368,2407,28;28.8
6371,1021580,620,368,2407,28.6;28.3
6372,1021581,620,368,2407,28.1;29
6373,1021586,620,368,2407,16.4;37.3
6374,1021587,620,368,2407,17.2;36.8
6375,1021591,620,368,2407,15.9;37.1
6376,1021593,620,368,2407,15.6;36
6377,1021595,620,368,2407,16.8;37.1
6378,1021599,620,368,2407,12.5;23.3
6379,1021600,622,372,2411,20.5;22.2
6380,1021601,622,372,2411,22.8;21.1
6381,1021602,622,372,2411,21.3;24.1
6382,1021605,622,372,2411,22.7;22.9
6383,1021606,622,372,2411,15.5;33.1
6384,1021608,622,372,2411,15.6;33.5
6385,1021611,622,372,2411,12.5;32.3
6386,1021613,622,372,2411,12.4;32.2
6387,1021614,613,371,2409,27.9;15.4
6388,1021615,622,372,2411,13.4;33.4
6389,1021616,620,368,2407,22.7;24.5
6390,1021617,620,368,2407,22.7;24.5
6391,1021620,620,368,2407,29;31.1
6392,1021621,620,368,2407,29.1;31.1
6393,1021624,622,372,2411,19;32.6
6394,1021625,622,372,2411,15.6;33.4
6395,1021628,622,372,2411,7.3;33.7
6396,1021629,622,372,2411,22.7;22.9
6397,1021630,622,372,2411,22.6;22.9
6398,1021631,622,372,2411,31.3;11.3
6399,1021632,622,372,2411,31.4;11.3
6400,1021633,622,372,2411,31.3;11.3
6401,1021634,622,372,2411,32.4;11.7
6402,1021635,622,372,2411,32.3;11.4
6403,1021636,622,372,2411,32.4;11.8
6404,1021637,622,372,2411,32.4;11.8
6405,1021638,622,372,2411,32.4;11.8
6406,1021639,622,372,2411,32.3;11.8
6407,1021640,622,372,2411,32.3;11.5
6408,1021641,622,372,2411,32.3;11.8
6409,1021642,622,372,2411,12.5;34
6410,1021643,622,372,2411,12.6;34
6411,1021644,622,372,2411,12.5;34
6412,1021645,622,372,2411,12.5;34
6413,1021646,622,372,2411,18.1;37.8
6414,1021647,622,372,2411,18;37.8
6415,1021648,622,372,2411,18;37.7
6416,1021649,622,372,2411,18.1;37.7
6417,1021651,614,354,2410,31.6;4.3
6418,1021652,614,354,2410,31.6;4.3
6419,1021653,614,354,2410,31.6;4.3
6420,1021654,612,367,2406,9;11.8
6421,1021655,612,367,2406,16.3;15.4
6422,1021656,612,367,2406,16.3;15.3
6423,1021658,144,196,1484,6.1;7.2
6424,1021692,614,354,2410,28;10.6
6425,1021693,614,354,2410,28;10.6
6426,1021694,614,354,2410,14.2;14.1
6427,1021695,614,354,2410,14.2;14.1
6428,1021696,614,354,2410,14.2;14.1
6429,1021698,621,369,2408,8;21.7
6430,1021699,621,369,2408,8;21.8
6431,1021700,621,369,2408,7.9;21.7
6432,1021701,621,369,2408,9.4;21.4
6433,1021702,621,369,2408,9.6;21.3
6434,1021703,621,369,2408,8.8;21.7
6435,1021704,621,369,2408,8.4;21.4
6436,1021705,621,369,2408,8.4;21.4
6437,1021706,621,369,2408,8.2;21.4
6438,1021708,621,369,2408,8.4;21.4
6439,1021709,621,369,2408,22.8;36.8
6440,1021710,621,369,2408,22.8;36.8
6441,1021711,621,369,2408,22.7;36.8
6442,1021712,621,369,2408,25.6;28.2
6443,1021713,621,369,2408,25.7;28.3
6444,1021714,621,369,2408,27.8;28.4
6445,1021715,621,369,2408,34.9;30.6
6446,1021716,621,369,2408,34.9;30.6
6447,1021717,621,369,2408,36.6;30.3
6448,1021718,621,369,2408,36.6;30.4
6449,1021719,621,369,2408,8;21.8
6450,1021720,621,369,2408,8.1;21.8
6451,1021721,621,369,2408,28.2;22.3
6452,1021722,621,369,2408,28.2;22.3
6453,1021723,621,369,2408,32.6;22.9
6454,1021724,621,369,2408,32.6;22.9
6455,1021725,621,369,2408,32.5;22.9
6456,1021726,621,369,2408,9.1;21.3
6457,1021727,621,369,2408,9.1;21.3
6458,1021728,635,366,2403,12.5;9.6
6459,1021730,622,372,2411,20.8;22.7
6460,1021731,622,372,2411,20.8;22.7
6461,1021732,622,372,2411,20.8;22.7
6462,1021733,622,372,2411,20.8;22.7
6463,1021740,628,370,2404,8.6;10.1
6464,1021741,622,372,2411,36;15.7
6465,1021742,622,372,2411,34.9;13.8
6466,1021743,622,372,2411,35.8;14.1
6467,1021744,622,372,2411,35.8;15.9
6468,1021752,620,368,2407,21.7;5.9
6469,1021754,620,368,2407,21.8;5.9
6470,1021755,613,371,2409,20.4;8.7
6471,1021756,613,371,2409,20.4;8.7
6472,1021757,620,368,2407,24.5;5.3
6473,1021758,620,368,2407,34.2;7.1
6474,1021759,620,368,2407,25;7.5
6475,1021760,620,368,2407,11.4;15.3
6476,1021762,620,368,2407,21.7;5.9
6477,1021763,620,368,2407,31.2;8.9
6478,1021772,478,257,2082,7.3;5.8
6479,1021773,478,257,2082,7.3;5.8
6480,1021774,399,213,2001,25.3;17.7
6481,1021775,399,213,2001,27.8;22.3
6482,1021778,478,257,2082,6;5.3
6483,1021779,478,257,2082,6;5.3
6484,1021780,620,368,2407,14.6;13.1
6485,1021781,620,368,2407,15.3;14
6486,1021782,620,368,2407,23.8;6.8
6487,1021783,399,213,2001,28.1;38.2
6488,1021785,419,219,2301,13.5;7.9
6489,1021786,419,219,2301,13.5;7.9
6490,1021787,419,219,2301,13.5;7.9
6491,1021788,419,219,2301,11.9;12.2
6492,1021789,155,53,63,30.5;14.4
6493,1021790,155,53,63,30.5;14.4
6494,1021791,155,53,63,30.3;15.2
6495,1021792,155,53,63,30.3;15.2
6496,1021793,155,53,63,27.3;15.1
6497,1021794,155,53,63,27.3;15.1
6498,1021795,419,219,2301,10.8;10.4
6499,1021796,130,13,40,7.2;12.4
6500,1021798,130,13,40,7.2;12.4
6501,1021799,156,25,67,22.5;7.9
6502,1021800,156,25,67,22.5;7.9
6503,1021801,156,25,67,28.8;14.7
6504,1021802,156,25,67,28.8;14.7
6505,1021804,156,25,67,28.8;14.8
6506,1021805,156,25,67,28.8;14.8
6507,1021806,156,25,67,22.5;7.9
6508,1021822,614,354,2410,28.7;21.2
6509,1021823,614,354,2410,33.8;14.5
6510,1021824,614,354,2410,35;13.3
6511,1021825,614,354,2410,25.3;22.5
6512,1021829,130,13,40,9.2;9.1
6513,1021830,131,14,41,9.1;11.4
6514,1021834,131,14,41,9.4;12.4
6515,1021835,130,13,40,11.9;9.5
6516,1021836,130,13,40,11.9;9.5
6517,1021843,141,21,43,18.1;26.1
6518,1021844,141,21,43,18.3;25.5
6519,1021845,141,21,43,18.7;25.9
6520,1021847,141,21,43,18.4;26
6521,1021848,141,21,43,18;26
6522,1021849,141,21,43,23.3;28.3
6523,1021850,141,21,43,23.3;28.3
6524,1021851,141,21,43,23.3;28.4
6525,1021852,141,21,43,23.5;28.6
6526,1021853,141,21,43,23.6;28.6
6527,1021854,141,21,43,23.6;28.6
6528,1021858,128,11,28,11.4;10.9
6529,1021859,128,11,28,11.4;10.9
6530,1021860,129,12,29,7.1;12.2
6531,1021861,129,12,29,7.1;12.3
6532,1021862,129,12,29,7.7;14.8
6533,1021863,129,12,29,7.7;14.8
6534,1021864,137,17,32,33.8;30.6
6535,1021865,137,17,32,33.8;30.5
6536,1021866,137,17,32,34.9;29.2
6537,1021867,137,17,32,34.9;29.3
6538,1021868,137,17,32,34.9;29.3
6539,1021869,132,2,52,12.1;13.2
6540,1021870,132,2,52,12.1;13.2
6541,1021871,132,2,52,10.8;11.4
6542,1021872,132,2,52,9.7;11.1
6543,1021873,154,7,57,21.7;21.7
6544,1021877,154,7,57,22.9;21.3
6545,1021878,418,218,2300,13.4;12.4
6546,1021879,418,218,2300,13.4;12.4
6547,1021882,418,218,2300,13.3;12.4
6548,1021883,418,218,2300,11.9;11.9
6549,1021884,418,218,2300,11.6;11.9
6550,1021885,418,218,2300,11.9;12.8
6551,1021886,419,219,2301,11.2;12.4
6552,1021887,419,219,2301,11.2;12.3
6553,1021888,397,211,2200,29.7;23
6554,1021890,397,211,2200,29.8;23
6555,1021894,397,211,2200,18.2;17.6
6556,1021896,614,354,2410,34.1;20
6557,1021899,622,372,2411,19.8;18.5
6558,1021900,622,372,2411,19.8;18.5
6559,1021903,140,20,42,11.8;15.2
6560,1021904,140,20,42,11.8;15.1
6561,1021905,153,6,56,17;28.5
6562,1021910,153,6,56,20;28.6
6563,1021911,153,6,56,17;28.7
6564,1021912,153,6,56,17;28.7
6565,1021913,153,6,56,24.7;24.8
6566,1021914,153,6,56,24.7;24.8
6567,1021917,153,6,56,14.6;30.4
6568,1021918,139,19,34,25.6;22.3
6569,1021919,139,19,34,25.6;22.3
6570,1021923,132,2,52,10.9;11.4
6571,1021924,622,372,2411,32.3;11.4
6572,1021925,635,366,2403,12.6;12.3
6573,1021926,635,366,2403,12.6;12.4
6574,1021927,635,366,2403,13.5;12.4
6575,1021928,635,366,2403,13.5;12.3
6576,1021929,635,366,2403,13.4;12.4
6577,1021930,635,366,2403,13.4;12.3
6578,1021931,635,366,2403,13.4;12.3
6579,1021933,612,367,2406,30.8;31.9
6580,1021934,612,367,2406,30.7;31.9
6581,1021935,612,367,2406,30.6;31.9
6582,1021936,612,367,2406,30.7;31.9
6583,1021937,612,367,2406,30.7;31.8
6584,1021938,612,367,2406,30.7;31.8
