RowId,ItemId,ContentFinderConditionId,Quantity,FightNo,CofferNo
6854,7215,98,1,0,1
6855,7205,98,1,0,1
6856,7170,98,1,0,1
6857,7186,98,1,0,1
6858,7196,98,1,0,1
6859,7216,98,1,0,1
6860,7206,98,1,0,1
6861,7168,98,1,0,1
6862,7184,98,1,0,1
6863,7194,98,1,0,1
6864,7214,98,1,0,1
6865,7204,98,1,0,1
6866,7171,98,1,0,1
6867,7187,98,1,0,1
6868,7197,98,1,0,1
6869,7217,98,1,0,1
6870,7207,98,1,0,1
6871,15105,98,1,0,1
6872,15109,98,1,0,1
6873,7169,98,1,0,2
6874,7185,98,1,0,2
6875,7195,98,1,0,2
6876,7215,98,1,0,2
6877,7205,98,1,0,2
6878,7170,98,1,0,2
6879,7186,98,1,0,2
6880,7196,98,1,0,2
6881,7216,98,1,0,2
6882,7206,98,1,0,2
6883,7168,98,1,0,2
6884,7184,98,1,0,2
6885,7194,98,1,0,2
6886,7214,98,1,0,2
6887,7204,98,1,0,2
6888,7171,98,1,0,2
6889,7187,98,1,0,2
6890,7197,98,1,0,2
6891,7217,98,1,0,2
6892,7207,98,1,0,2
6893,15107,99,1,0,1
6894,15108,99,1,0,1
6895,35885,99,1,0,1
6896,35887,99,1,0,1
6897,35889,99,1,0,1
6898,35885,99,1,0,2
6899,35887,99,1,0,2
6900,35889,99,1,0,2
6901,15105,100,1,0,1
6902,15107,100,1,0,1
6903,15109,100,1,0,1
6904,35888,100,1,0,1
6905,35885,100,1,0,2
6906,35887,100,1,0,2
6907,35889,100,1,0,2
6908,15104,101,1,0,1
6909,15106,101,1,0,1
6910,35886,101,1,0,1
6911,14295,101,1,0,1
6912,7221,101,1,0,2
6913,10455,101,1,0,2
6914,7222,101,1,0,2
6915,7220,101,1,0,2
6916,9249,101,1,0,2
6917,7223,101,1,0,2
6918,10517,101,1,0,2
6919,7225,101,1,0,2
6920,7226,101,1,0,2
6921,7224,101,1,0,2
6922,7227,101,1,0,2
6923,10579,101,1,0,2
6924,35884,101,1,0,2
6925,38479,101,1,0,2
6926,8950,107,1,0,1
6927,8966,107,1,0,1
6928,8976,107,1,0,1
6929,8996,107,1,0,1
6930,8986,107,1,0,1
6931,8951,107,1,0,1
6932,8967,107,1,0,1
6933,8977,107,1,0,1
6934,8997,107,1,0,1
6935,8987,107,1,0,1
6936,8949,107,1,0,1
6937,8965,107,1,0,1
6938,8975,107,1,0,1
6939,8995,107,1,0,1
6940,8985,107,1,0,1
6941,8952,107,1,0,1
6942,8968,107,1,0,1
6943,8978,107,1,0,1
6944,8998,107,1,0,1
6945,8988,107,1,0,1
6946,15908,107,1,0,1
6947,15910,107,1,0,1
6948,15912,107,1,0,1
6949,8950,107,1,0,2
6950,8966,107,1,0,2
6951,8976,107,1,0,2
6952,8996,107,1,0,2
6953,8986,107,1,0,2
6954,8951,107,1,0,2
6955,8967,107,1,0,2
6956,8977,107,1,0,2
6957,8997,107,1,0,2
6958,8987,107,1,0,2
6959,8949,107,1,0,2
6960,8965,107,1,0,2
6961,8975,107,1,0,2
6962,8995,107,1,0,2
6963,8985,107,1,0,2
6964,8952,107,1,0,2
6965,8968,107,1,0,2
6966,8978,107,1,0,2
6967,8998,107,1,0,2
6968,8988,107,1,0,2
6969,15908,108,1,0,1
6970,15911,108,1,0,1
6971,35895,108,1,0,1
6972,35897,108,1,0,1
6973,35899,108,1,0,1
6974,35895,108,1,0,2
6975,35897,108,1,0,2
6976,35899,108,1,0,2
6977,15910,109,1,0,1
6978,15912,109,1,0,1
6979,35898,109,1,0,1
6980,14296,109,1,0,1
6981,35895,109,1,0,2
6982,35897,109,1,0,2
6983,35899,109,1,0,2
6984,15909,110,1,0,1
6985,35896,110,1,0,1
6986,14297,110,1,0,1
6987,9002,110,1,0,2
6988,10456,110,1,0,2
6989,9003,110,1,0,2
6990,9001,110,1,0,2
6991,20975,110,1,0,2
6992,9005,110,1,0,2
6993,9004,110,1,0,2
6994,10518,110,1,0,2
6995,9007,110,1,0,2
6996,9008,110,1,0,2
6997,20976,110,1,0,2
6998,9006,110,1,0,2
6999,9009,110,1,0,2
7000,10580,110,1,0,2
7001,35894,110,1,0,2
7002,38480,110,1,0,2
7003,7169,103,1,0,1
7004,7185,103,1,0,1
7005,7195,103,1,0,1
7006,7215,103,1,0,1
7007,7205,103,1,0,1
7008,7170,103,1,0,1
7009,7186,103,1,0,1
7010,7196,103,1,0,1
7011,7216,103,1,0,1
7012,7206,103,1,0,1
7013,7168,103,1,0,1
7014,7184,103,1,0,1
7015,7194,103,1,0,1
7016,7214,103,1,0,1
7017,7204,103,1,0,1
7018,7171,103,1,0,1
7019,7187,103,1,0,1
7020,7197,103,1,0,1
7021,7217,103,1,0,1
7022,7207,103,1,0,1
7023,15105,103,1,0,1
7024,15109,103,1,0,1
7025,7169,103,1,0,2
7026,7185,103,1,0,2
7027,7195,103,1,0,2
7028,7215,103,1,0,2
7029,7205,103,1,0,2
7030,7170,103,1,0,2
7031,7186,103,1,0,2
7032,7196,103,1,0,2
7033,7216,103,1,0,2
7034,7206,103,1,0,2
7035,7168,103,1,0,2
7036,7184,103,1,0,2
7037,7194,103,1,0,2
7038,7214,103,1,0,2
7039,7204,103,1,0,2
7040,7171,103,1,0,2
7041,7187,103,1,0,2
7042,7197,103,1,0,2
7043,7217,103,1,0,2
7044,7207,103,1,0,2
7045,15107,104,1,0,1
7046,15108,104,1,0,1
7047,35885,104,1,0,1
7048,35887,104,1,0,1
7049,35889,104,1,0,1
7050,35885,104,1,0,2
7051,35887,104,1,0,2
7052,35889,104,1,0,2
7053,15105,105,1,0,1
7054,15107,105,1,0,1
7055,15109,105,1,0,1
7056,35888,105,1,0,1
7057,35885,105,1,0,2
7058,35887,105,1,0,2
7059,35889,105,1,0,2
7060,15104,106,1,0,1
7061,15106,106,1,0,1
7062,35886,106,1,0,1
7063,14295,106,1,0,1
7064,7221,106,1,0,2
7065,10455,106,1,0,2
7066,7222,106,1,0,2
7067,7220,106,1,0,2
7068,9249,106,1,0,2
7069,7223,106,1,0,2
7070,10517,106,1,0,2
7071,7225,106,1,0,2
7072,7226,106,1,0,2
7073,7224,106,1,0,2
7074,7227,106,1,0,2
7075,10579,106,1,0,2
7076,35884,106,1,0,2
7077,38479,106,1,0,2
7078,13119,120,1,0,0
7079,13125,120,1,0,0
7080,13131,120,1,0,0
7081,13143,120,1,0,0
7082,13137,120,1,0,0
7083,13155,120,1,0,0
7084,13149,120,1,0,0
7085,13123,120,1,0,0
7086,13129,120,1,0,0
7087,13135,120,1,0,0
7088,13147,120,1,0,0
7089,13141,120,1,0,0
7090,13159,120,1,0,0
7091,13153,120,1,0,0
7092,13121,120,1,1,0
7093,13127,120,1,1,0
7094,13133,120,1,1,0
7095,13145,120,1,1,0
7096,13139,120,1,1,0
7097,13157,120,1,1,0
7098,13151,120,1,1,0
7099,13122,120,1,1,0
7100,13128,120,1,1,0
7101,13134,120,1,1,0
7102,13146,120,1,1,0
7103,13140,120,1,1,0
7104,13158,120,1,1,0
7105,13152,120,1,1,0
7106,13120,120,1,2,0
7107,13126,120,1,2,0
7108,13132,120,1,2,0
7109,13144,120,1,2,0
7110,13138,120,1,2,0
7111,13156,120,1,2,0
7112,13150,120,1,2,0
7113,13123,120,1,2,0
7114,13129,120,1,2,0
7115,13135,120,1,2,0
7116,13147,120,1,2,0
7117,13141,120,1,2,0
7118,13159,120,1,2,0
7119,13153,120,1,2,0
7120,13058,120,1,3,1
7121,13277,120,1,3,1
7122,13119,120,1,3,2
7123,13125,120,1,3,2
7124,13131,120,1,3,2
7125,13143,120,1,3,2
7126,13137,120,1,3,2
7127,13155,120,1,3,2
7128,13149,120,1,3,2
7129,13120,120,1,3,2
7130,13126,120,1,3,2
7131,13132,120,1,3,2
7132,13144,120,1,3,2
7133,13138,120,1,3,2
7134,13156,120,1,3,2
7135,13150,120,1,3,2
7136,13121,120,1,3,2
7137,13127,120,1,3,2
7138,13133,120,1,3,2
7139,13145,120,1,3,2
7140,13139,120,1,3,2
7141,13157,120,1,3,2
7142,13151,120,1,3,2
7143,13122,120,1,3,2
7144,13128,120,1,3,2
7145,13134,120,1,3,2
7146,13146,120,1,3,2
7147,13140,120,1,3,2
7148,13158,120,1,3,2
7149,13152,120,1,3,2
7150,15317,168,1,0,0
7151,15323,168,1,0,0
7152,15329,168,1,0,0
7153,15341,168,1,0,0
7154,15335,168,1,0,0
7155,15353,168,1,0,0
7156,15347,168,1,0,0
7157,15321,168,1,0,0
7158,15327,168,1,0,0
7159,15333,168,1,0,0
7160,15345,168,1,0,0
7161,15339,168,1,0,0
7162,15357,168,1,0,0
7163,15351,168,1,0,0
7164,15319,168,1,1,0
7165,15325,168,1,1,0
7166,15331,168,1,1,0
7167,15343,168,1,1,0
7168,15337,168,1,1,0
7169,15355,168,1,1,0
7170,15349,168,1,1,0
7171,15320,168,1,1,0
7172,15326,168,1,1,0
7173,15332,168,1,1,0
7174,15344,168,1,1,0
7175,15338,168,1,1,0
7176,15356,168,1,1,0
7177,15350,168,1,1,0
7178,15318,168,1,2,0
7179,15324,168,1,2,0
7180,15330,168,1,2,0
7181,15342,168,1,2,0
7182,15336,168,1,2,0
7183,15354,168,1,2,0
7184,15348,168,1,2,0
7185,15321,168,1,2,0
7186,15327,168,1,2,0
7187,15333,168,1,2,0
7188,15345,168,1,2,0
7189,15339,168,1,2,0
7190,15357,168,1,2,0
7191,15351,168,1,2,0
7192,13058,168,1,3,1
7193,15445,168,1,3,1
7194,15871,168,1,3,1
7195,15317,168,1,3,2
7196,15323,168,1,3,2
7197,15329,168,1,3,2
7198,15341,168,1,3,2
7199,15335,168,1,3,2
7200,15353,168,1,3,2
7201,15347,168,1,3,2
7202,15318,168,1,3,2
7203,15324,168,1,3,2
7204,15330,168,1,3,2
7205,15342,168,1,3,2
7206,15336,168,1,3,2
7207,15354,168,1,3,2
7208,15348,168,1,3,2
7209,15319,168,1,3,2
7210,15325,168,1,3,2
7211,15331,168,1,3,2
7212,15343,168,1,3,2
7213,15337,168,1,3,2
7214,15355,168,1,3,2
7215,15349,168,1,3,2
7216,15320,168,1,3,2
7217,15326,168,1,3,2
7218,15332,168,1,3,2
7219,15344,168,1,3,2
7220,15338,168,1,3,2
7221,15356,168,1,3,2
7222,15350,168,1,3,2
7223,17343,220,1,0,0
7224,17349,220,1,0,0
7225,17355,220,1,0,0
7226,17367,220,1,0,0
7227,17361,220,1,0,0
7228,17379,220,1,0,0
7229,17373,220,1,0,0
7230,17347,220,1,0,0
7231,17353,220,1,0,0
7232,17359,220,1,0,0
7233,17371,220,1,0,0
7234,17365,220,1,0,0
7235,17383,220,1,0,0
7236,17377,220,1,0,0
7237,17345,220,1,1,0
7238,17351,220,1,1,0
7239,17357,220,1,1,0
7240,17369,220,1,1,0
7241,17363,220,1,1,0
7242,17381,220,1,1,0
7243,17375,220,1,1,0
7244,17346,220,1,1,0
7245,17352,220,1,1,0
7246,17358,220,1,1,0
7247,17370,220,1,1,0
7248,17364,220,1,1,0
7249,17382,220,1,1,0
7250,17376,220,1,1,0
7251,17344,220,1,2,0
7252,17350,220,1,2,0
7253,17356,220,1,2,0
7254,17368,220,1,2,0
7255,17362,220,1,2,0
7256,17380,220,1,2,0
7257,17374,220,1,2,0
7258,17347,220,1,2,0
7259,17353,220,1,2,0
7260,17359,220,1,2,0
7261,17371,220,1,2,0
7262,17365,220,1,2,0
7263,17383,220,1,2,0
7264,17377,220,1,2,0
7265,17573,220,1,3,1
7266,17531,220,1,3,1
7267,17685,220,1,3,1
7268,17343,220,1,3,2
7269,17349,220,1,3,2
7270,17355,220,1,3,2
7271,17367,220,1,3,2
7272,17361,220,1,3,2
7273,17379,220,1,3,2
7274,17373,220,1,3,2
7275,17344,220,1,3,2
7276,17350,220,1,3,2
7277,17356,220,1,3,2
7278,17368,220,1,3,2
7279,17362,220,1,3,2
7280,17380,220,1,3,2
7281,17374,220,1,3,2
7282,17345,220,1,3,2
7283,17351,220,1,3,2
7284,17357,220,1,3,2
7285,17369,220,1,3,2
7286,17363,220,1,3,2
7287,17381,220,1,3,2
7288,17375,220,1,3,2
7289,17346,220,1,3,2
7290,17352,220,1,3,2
7291,17358,220,1,3,2
7292,17370,220,1,3,2
7293,17364,220,1,3,2
7294,17382,220,1,3,2
7295,17376,220,1,3,2
7296,12674,112,1,0,1
7297,12675,112,1,0,1
7298,12677,112,1,0,1
7299,12680,112,1,0,1
7300,12674,112,1,0,2
7301,12676,112,1,0,2
7302,12678,112,1,0,2
7303,12680,112,1,0,2
7304,12674,113,1,0,1
7305,12675,113,1,0,1
7306,12678,113,1,0,1
7307,12680,113,1,0,1
7308,12676,113,1,0,2
7309,12677,113,1,0,2
7310,12678,113,1,0,2
7311,12680,113,1,0,2
7312,12674,114,1,0,1
7313,12675,114,1,0,1
7314,12677,114,1,0,1
7315,12680,114,1,0,1
7316,12675,114,1,0,2
7317,12676,114,1,0,2
7318,12677,114,1,0,2
7319,12680,114,1,0,2
7320,12675,115,1,0,1
7321,12676,115,1,0,1
7322,12677,115,1,0,1
7323,12680,115,1,0,1
7324,12675,115,1,0,2
7325,12677,115,1,0,2
7326,12678,115,1,0,2
7327,12680,115,1,0,2
7328,12652,115,1,0,3
7329,14301,136,1,0,1
7330,14302,136,1,0,1
7331,14304,136,1,0,1
7332,14307,136,1,0,1
7333,14301,136,1,0,2
7334,14303,136,1,0,2
7335,14305,136,1,0,2
7336,14307,136,1,0,2
7337,14301,137,1,0,1
7338,14302,137,1,0,1
7339,14305,137,1,0,1
7340,14307,137,1,0,1
7341,14303,137,1,0,2
7342,14304,137,1,0,2
7343,14305,137,1,0,2
7344,14307,137,1,0,2
7345,14301,138,1,0,1
7346,14302,138,1,0,1
7347,14304,138,1,0,1
7348,14307,138,1,0,1
7349,14302,138,1,0,2
7350,14303,138,1,0,2
7351,14304,138,1,0,2
7352,14307,138,1,0,2
7353,14302,139,1,0,1
7354,14303,139,1,0,1
7355,14304,139,1,0,1
7356,14307,139,1,0,1
7357,14302,139,1,0,2
7358,14304,139,1,0,2
7359,14305,139,1,0,2
7360,14307,139,1,0,2
7361,16546,186,1,0,1
7362,16547,186,1,0,1
7363,16549,186,1,0,1
7364,16552,186,1,0,1
7365,16546,186,1,0,2
7366,16548,186,1,0,2
7367,16550,186,1,0,2
7368,16552,186,1,0,2
7369,16546,187,1,0,1
7370,16547,187,1,0,1
7371,16550,187,1,0,1
7372,16552,187,1,0,1
7373,16548,187,1,0,2
7374,16549,187,1,0,2
7375,16550,187,1,0,2
7376,16552,187,1,0,2
7377,16546,188,1,0,1
7378,16547,188,1,0,1
7379,16549,188,1,0,1
7380,16552,188,1,0,1
7381,16547,188,1,0,2
7382,16548,188,1,0,2
7383,16549,188,1,0,2
7384,16552,188,1,0,2
7385,16547,189,1,0,1
7386,16548,189,1,0,1
7387,16549,189,1,0,1
7388,16552,189,1,0,1
7389,16547,189,1,0,2
7390,16549,189,1,0,2
7391,16550,189,1,0,2
7392,16552,189,1,0,2
7393,16574,189,1,0,3
7394,11566,116,1,0,1
7395,11567,116,1,0,1
7396,11568,116,1,0,1
7397,11570,116,1,0,1
7398,11569,116,1,0,1
7399,11571,116,1,0,1
7400,11572,116,1,0,1
7401,11573,116,1,0,1
7402,11575,116,1,0,1
7403,11574,116,1,0,1
7404,11576,116,1,0,1
7405,11577,116,1,0,1
7406,11578,116,1,0,1
7407,11580,116,1,0,1
7408,11579,116,1,0,1
7409,11581,116,1,0,1
7410,11582,116,1,0,1
7411,11583,116,1,0,1
7412,11585,116,1,0,1
7413,11584,116,1,0,1
7414,11566,116,1,0,2
7415,11567,116,1,0,2
7416,11568,116,1,0,2
7417,11570,116,1,0,2
7418,11569,116,1,0,2
7419,11571,116,1,0,2
7420,11572,116,1,0,2
7421,11573,116,1,0,2
7422,11575,116,1,0,2
7423,11574,116,1,0,2
7424,11576,116,1,0,2
7425,11577,116,1,0,2
7426,11578,116,1,0,2
7427,11580,116,1,0,2
7428,11579,116,1,0,2
7429,11581,116,1,0,2
7430,11582,116,1,0,2
7431,11583,116,1,0,2
7432,11585,116,1,0,2
7433,11584,116,1,0,2
7434,35905,117,1,0,1
7435,35907,117,1,0,1
7436,35909,117,1,0,1
7437,35905,117,1,0,2
7438,35907,117,1,0,2
7439,35909,117,1,0,2
7440,35908,118,1,0,1
7441,35905,118,1,0,2
7442,35907,118,1,0,2
7443,35909,118,1,0,2
7444,11512,119,1,0,1
7445,11516,119,1,0,1
7446,11513,119,1,0,1
7447,11511,119,1,0,1
7448,20448,119,1,0,1
7449,11515,119,1,0,1
7450,11514,119,1,0,1
7451,11517,119,1,0,1
7452,11519,119,1,0,1
7453,11520,119,1,0,1
7454,20449,119,1,0,1
7455,11518,119,1,0,1
7456,11521,119,1,0,1
7457,11522,119,1,0,1
7458,12652,119,1,0,1
7459,35906,119,1,0,1
7460,38488,119,1,0,1
7461,12076,119,1,0,1
7462,35904,119,1,0,2
7463,14630,147,1,0,1
7464,14631,147,1,0,1
7465,14632,147,1,0,1
7466,14634,147,1,0,1
7467,14633,147,1,0,1
7468,14635,147,1,0,1
7469,14636,147,1,0,1
7470,14637,147,1,0,1
7471,14639,147,1,0,1
7472,14638,147,1,0,1
7473,14640,147,1,0,1
7474,14641,147,1,0,1
7475,14642,147,1,0,1
7476,14644,147,1,0,1
7477,14643,147,1,0,1
7478,14645,147,1,0,1
7479,14646,147,1,0,1
7480,14647,147,1,0,1
7481,14649,147,1,0,1
7482,14648,147,1,0,1
7483,14630,147,1,0,2
7484,14631,147,1,0,2
7485,14632,147,1,0,2
7486,14634,147,1,0,2
7487,14633,147,1,0,2
7488,14635,147,1,0,2
7489,14636,147,1,0,2
7490,14637,147,1,0,2
7491,14639,147,1,0,2
7492,14638,147,1,0,2
7493,14640,147,1,0,2
7494,14641,147,1,0,2
7495,14642,147,1,0,2
7496,14644,147,1,0,2
7497,14643,147,1,0,2
7498,14645,147,1,0,2
7499,14646,147,1,0,2
7500,14647,147,1,0,2
7501,14649,147,1,0,2
7502,14648,147,1,0,2
7503,35915,148,1,0,1
7504,35917,148,1,0,1
7505,35919,148,1,0,1
7506,35915,148,1,0,2
7507,35917,148,1,0,2
7508,35919,148,1,0,2
7509,35918,149,1,0,1
7510,35915,149,1,0,2
7511,35917,149,1,0,2
7512,35919,149,1,0,2
7513,14576,150,1,0,1
7514,14580,150,1,0,1
7515,14577,150,1,0,1
7516,14575,150,1,0,1
7517,20450,150,1,0,1
7518,14579,150,1,0,1
7519,14578,150,1,0,1
7520,14581,150,1,0,1
7521,14583,150,1,0,1
7522,14584,150,1,0,1
7523,20451,150,1,0,1
7524,14582,150,1,0,1
7525,14585,150,1,0,1
7526,14586,150,1,0,1
7527,35916,150,1,0,1
7528,38491,150,1,0,1
7529,35914,150,1,0,2
7530,14097,150,1,0,2
7531,16521,190,1,0,1
7532,16522,190,1,0,1
7533,16523,190,1,0,1
7534,16525,190,1,0,1
7535,16524,190,1,0,1
7536,16526,190,1,0,1
7537,16527,190,1,0,1
7538,16528,190,1,0,1
7539,16530,190,1,0,1
7540,16529,190,1,0,1
7541,16531,190,1,0,1
7542,16532,190,1,0,1
7543,16533,190,1,0,1
7544,16535,190,1,0,1
7545,16534,190,1,0,1
7546,16536,190,1,0,1
7547,16537,190,1,0,1
7548,16538,190,1,0,1
7549,16540,190,1,0,1
7550,16539,190,1,0,1
7551,16521,190,1,0,2
7552,16522,190,1,0,2
7553,16523,190,1,0,2
7554,16525,190,1,0,2
7555,16524,190,1,0,2
7556,16526,190,1,0,2
7557,16527,190,1,0,2
7558,16528,190,1,0,2
7559,16530,190,1,0,2
7560,16529,190,1,0,2
7561,16531,190,1,0,2
7562,16532,190,1,0,2
7563,16533,190,1,0,2
7564,16535,190,1,0,2
7565,16534,190,1,0,2
7566,16536,190,1,0,2
7567,16537,190,1,0,2
7568,16538,190,1,0,2
7569,16540,190,1,0,2
7570,16539,190,1,0,2
7571,35925,191,1,0,1
7572,35927,191,1,0,1
7573,35929,191,1,0,1
7574,35925,191,1,0,2
7575,35927,191,1,0,2
7576,35929,191,1,0,2
7577,35928,192,1,0,1
7578,35925,192,1,0,2
7579,35927,192,1,0,2
7580,35929,192,1,0,2
7581,16467,193,1,0,1
7582,16471,193,1,0,1
7583,16468,193,1,0,1
7584,16466,193,1,0,1
7585,20452,193,1,0,1
7586,16470,193,1,0,1
7587,16469,193,1,0,1
7588,16472,193,1,0,1
7589,16474,193,1,0,1
7590,16475,193,1,0,1
7591,20453,193,1,0,1
7592,16473,193,1,0,1
7593,16476,193,1,0,1
7594,16477,193,1,0,1
7595,35926,193,1,0,1
7596,38494,193,1,0,1
7597,35924,193,1,0,2
7598,16574,193,1,0,2
7599,16563,193,1,0,2
7600,20881,281,1,0,0
7601,20887,281,1,0,0
7602,20893,281,1,0,0
7603,20905,281,1,0,0
7604,20899,281,1,0,0
7605,20917,281,1,0,0
7606,20911,281,1,0,0
7607,20885,281,1,0,0
7608,20891,281,1,0,0
7609,20897,281,1,0,0
7610,20909,281,1,0,0
7611,20903,281,1,0,0
7612,20921,281,1,0,0
7613,20915,281,1,0,0
7614,20883,281,1,1,0
7615,20889,281,1,1,0
7616,20895,281,1,1,0
7617,20907,281,1,1,0
7618,20901,281,1,1,0
7619,20919,281,1,1,0
7620,20913,281,1,1,0
7621,20884,281,1,1,0
7622,20890,281,1,1,0
7623,20896,281,1,1,0
7624,20908,281,1,1,0
7625,20902,281,1,1,0
7626,20920,281,1,1,0
7627,20914,281,1,1,0
7628,20882,281,1,2,0
7629,20888,281,1,2,0
7630,20894,281,1,2,0
7631,20906,281,1,2,0
7632,20900,281,1,2,0
7633,20918,281,1,2,0
7634,20912,281,1,2,0
7635,20885,281,1,2,0
7636,20891,281,1,2,0
7637,20897,281,1,2,0
7638,20909,281,1,2,0
7639,20903,281,1,2,0
7640,20921,281,1,2,0
7641,20915,281,1,2,0
7642,21186,281,1,2,0
7643,21291,281,1,3,1
7644,21292,281,1,3,1
7645,21293,281,1,3,1
7646,20881,281,1,3,2
7647,20887,281,1,3,2
7648,20893,281,1,3,2
7649,20905,281,1,3,2
7650,20899,281,1,3,2
7651,20917,281,1,3,2
7652,20911,281,1,3,2
7653,20882,281,1,3,2
7654,20888,281,1,3,2
7655,20894,281,1,3,2
7656,20906,281,1,3,2
7657,20900,281,1,3,2
7658,20918,281,1,3,2
7659,20912,281,1,3,2
7660,20883,281,1,3,2
7661,20889,281,1,3,2
7662,20895,281,1,3,2
7663,20907,281,1,3,2
7664,20901,281,1,3,2
7665,20919,281,1,3,2
7666,20913,281,1,3,2
7667,20884,281,1,3,2
7668,20890,281,1,3,2
7669,20896,281,1,3,2
7670,20908,281,1,3,2
7671,20902,281,1,3,2
7672,20920,281,1,3,2
7673,20914,281,1,3,2
7674,21187,281,1,3,2
7675,22810,550,1,0,0
7676,22816,550,1,0,0
7677,22822,550,1,0,0
7678,22834,550,1,0,0
7679,22828,550,1,0,0
7680,22846,550,1,0,0
7681,22840,550,1,0,0
7682,22814,550,1,0,0
7683,22820,550,1,0,0
7684,22826,550,1,0,0
7685,22838,550,1,0,0
7686,22832,550,1,0,0
7687,22850,550,1,0,0
7688,22844,550,1,0,0
7689,22812,550,1,1,0
7690,22818,550,1,1,0
7691,22824,550,1,1,0
7692,22836,550,1,1,0
7693,22830,550,1,1,0
7694,22848,550,1,1,0
7695,22842,550,1,1,0
7696,22813,550,1,1,0
7697,22819,550,1,1,0
7698,22825,550,1,1,0
7699,22837,550,1,1,0
7700,22831,550,1,1,0
7701,22849,550,1,1,0
7702,22843,550,1,1,0
7703,22811,550,1,2,0
7704,22817,550,1,2,0
7705,22823,550,1,2,0
7706,22835,550,1,2,0
7707,22829,550,1,2,0
7708,22847,550,1,2,0
7709,22841,550,1,2,0
7710,22814,550,1,2,0
7711,22820,550,1,2,0
7712,22826,550,1,2,0
7713,22838,550,1,2,0
7714,22832,550,1,2,0
7715,22850,550,1,2,0
7716,22844,550,1,2,0
7717,23031,550,1,3,1
7718,23052,550,1,3,1
7719,23328,550,1,3,1
7720,23329,550,1,3,1
7721,23330,550,1,3,1
7722,22810,550,1,3,2
7723,22816,550,1,3,2
7724,22822,550,1,3,2
7725,22834,550,1,3,2
7726,22828,550,1,3,2
7727,22846,550,1,3,2
7728,22840,550,1,3,2
7729,22811,550,1,3,2
7730,22817,550,1,3,2
7731,22823,550,1,3,2
7732,22835,550,1,3,2
7733,22829,550,1,3,2
7734,22847,550,1,3,2
7735,22841,550,1,3,2
7736,22812,550,1,3,2
7737,22818,550,1,3,2
7738,22824,550,1,3,2
7739,22836,550,1,3,2
7740,22830,550,1,3,2
7741,22848,550,1,3,2
7742,22842,550,1,3,2
7743,22813,550,1,3,2
7744,22819,550,1,3,2
7745,22825,550,1,3,2
7746,22837,550,1,3,2
7747,22831,550,1,3,2
7748,22849,550,1,3,2
7749,22843,550,1,3,2
7750,24430,636,1,0,0
7751,24436,636,1,0,0
7752,24442,636,1,0,0
7753,24454,636,1,0,0
7754,24448,636,1,0,0
7755,24466,636,1,0,0
7756,24460,636,1,0,0
7757,24434,636,1,0,0
7758,24440,636,1,0,0
7759,24446,636,1,0,0
7760,24458,636,1,0,0
7761,24452,636,1,0,0
7762,24470,636,1,0,0
7763,24464,636,1,0,0
7764,24432,636,1,1,0
7765,24438,636,1,1,0
7766,24444,636,1,1,0
7767,24456,636,1,1,0
7768,24450,636,1,1,0
7769,24468,636,1,1,0
7770,24462,636,1,1,0
7771,24433,636,1,1,0
7772,24439,636,1,1,0
7773,24445,636,1,1,0
7774,24457,636,1,1,0
7775,24451,636,1,1,0
7776,24469,636,1,1,0
7777,24463,636,1,1,0
7778,24431,636,1,2,0
7779,24437,636,1,2,0
7780,24443,636,1,2,0
7781,24455,636,1,2,0
7782,24449,636,1,2,0
7783,24467,636,1,2,0
7784,24461,636,1,2,0
7785,24434,636,1,2,0
7786,24440,636,1,2,0
7787,24446,636,1,2,0
7788,24458,636,1,2,0
7789,24452,636,1,2,0
7790,24470,636,1,2,0
7791,24464,636,1,2,0
7792,21061,636,1,3,1
7793,24878,636,1,3,1
7794,25073,636,1,3,1
7795,25074,636,1,3,1
7796,25075,636,1,3,1
7797,25076,636,1,3,1
7798,25077,636,1,3,1
7799,24430,636,1,3,2
7800,24436,636,1,3,2
7801,24442,636,1,3,2
7802,24454,636,1,3,2
7803,24448,636,1,3,2
7804,24466,636,1,3,2
7805,24460,636,1,3,2
7806,24431,636,1,3,2
7807,24437,636,1,3,2
7808,24443,636,1,3,2
7809,24455,636,1,3,2
7810,24449,636,1,3,2
7811,24467,636,1,3,2
7812,24461,636,1,3,2
7813,24432,636,1,3,2
7814,24438,636,1,3,2
7815,24444,636,1,3,2
7816,24456,636,1,3,2
7817,24450,636,1,3,2
7818,24468,636,1,3,2
7819,24462,636,1,3,2
7820,24433,636,1,3,2
7821,24439,636,1,3,2
7822,24445,636,1,3,2
7823,24457,636,1,3,2
7824,24451,636,1,3,2
7825,24469,636,1,3,2
7826,24463,636,1,3,2
7827,19111,252,1,0,1
7828,19112,252,1,0,1
7829,19114,252,1,0,1
7830,19117,252,1,0,1
7831,19111,252,1,0,2
7832,19113,252,1,0,2
7833,19115,252,1,0,2
7834,19117,252,1,0,2
7835,24297,252,1,0,2
7836,19111,253,1,0,1
7837,19112,253,1,0,1
7838,19115,253,1,0,1
7839,19117,253,1,0,1
7840,19113,253,1,0,2
7841,19114,253,1,0,2
7842,19115,253,1,0,2
7843,19117,253,1,0,2
7844,24297,253,1,0,2
7845,19111,254,1,0,1
7846,19112,254,1,0,1
7847,19114,254,1,0,1
7848,19117,254,1,0,1
7849,19112,254,1,0,2
7850,19113,254,1,0,2
