RowId,ItemId,ChestId,Min,Max,Probability
19254,46261,1296,1,6,3.96
19255,46842,1296,1,1,1.39
19256,46848,1296,1,1,1.42
19257,46845,1296,1,1,1.49
19258,46105,1296,1,1,0.66
19259,46106,1296,1,1,0.78
19260,46147,1296,1,4,0.57
19261,50795,1296,1,6,0.42
19262,50830,1296,1,6,3.12
19263,49847,1296,1,1,0.72
19264,49846,1296,1,1,0.61
19265,50797,1296,1,6,0.36
19266,52630,1296,1,5,1.25
19267,52631,1296,1,6,1.36
19268,52357,1296,1,4,0.09
19269,51263,1296,1,1,0.27
19270,51262,1296,1,1,0.27
19271,45070,1297,1,1,4.63
19272,46848,1297,1,1,2.95
19273,45072,1297,1,1,8.57
19274,46842,1297,1,1,3.08
19275,45006,1297,1,1,4.33
19276,41805,1297,1,1,4.42
19277,44506,1297,1,1,4.65
19278,46261,1297,1,1,12.76
19279,44494,1297,1,1,2.45
19280,48225,1297,1,1,1.54
19281,48152,1297,1,1,4.31
19282,47964,1297,1,1,1.48
19283,48104,1297,1,1,0.69
19284,48228,1297,1,1,10.02
19285,46829,1297,1,1,2.23
19286,46147,1297,1,1,1.7
19287,44257,1297,1,1,3.84
19288,46105,1297,1,1,2.02
19289,46845,1297,1,1,3.18
19290,43572,1297,1,1,2.31
19291,45005,1297,1,1,1.28
19292,46106,1297,1,1,1.9
19293,45038,1297,1,1,0.74
19294,47965,1297,1,1,1.49
19295,50830,1297,1,1,5.75
19296,49846,1297,1,1,0.94
19297,50797,1297,1,1,0.69
19298,49847,1297,1,1,0.92
19299,50795,1297,1,1,0.71
19300,52630,1297,1,1,1.76
19301,52631,1297,1,1,1.85
19302,51262,1297,1,1,0.31
19303,51263,1297,1,1,0.31
19304,52357,1297,1,1,0.18
19305,50847,1298,1,1,200
19306,50847,1299,1,1,300
19307,50847,1300,1,1,400
19308,50847,1301,4,4,200
19309,50847,1302,4,4,300
19310,50847,1303,4,4,400
19311,50847,1304,12,12,200
19312,50847,1305,12,12,300
19313,50847,1306,12,12,400
19314,45075,1307,1,1,39.49
19315,45078,1307,1,1,38.2
19316,45076,1307,1,1,40.48
19317,45074,1307,1,1,40.74
19318,44507,1307,1,1,17.91
19319,45077,1307,1,1,41.08
19320,44501,1307,1,1,16.01
19321,44492,1307,1,1,12.78
19322,44500,1307,1,1,13.32
19323,45076,1308,1,1,38.25
19324,45078,1308,1,1,40.78
19325,45077,1308,1,1,39.29
19326,45074,1308,1,1,41.14
19327,44492,1308,1,1,8.73
19328,45075,1308,1,1,40.55
19329,44507,1308,1,1,12.93
19330,44501,1308,1,1,10.85
19331,44500,1308,1,1,8.41
19332,45075,1309,1,1,38.7
19333,45076,1309,1,1,40.1
19334,45077,1309,1,1,41.35
19335,45078,1309,1,1,40.07
19336,44507,1309,1,1,12.03
19337,45074,1309,1,1,39.77
19338,44501,1309,1,1,9.09
19339,44500,1309,1,1,7.32
19340,44492,1309,1,1,6.51
19341,18343,1310,1,1,10.86
19342,18335,1310,1,1,8.49
19343,18323,1310,1,1,3.66
19344,18340,1310,1,1,9.35
19345,18338,1310,1,1,13.01
19346,18341,1310,1,1,10.97
19347,18287,1310,1,1,3.44
19348,18336,1310,1,1,9.25
19349,18339,1310,1,1,7.53
19350,18337,1310,1,1,10.97
19351,18305,1310,1,1,3.33
19352,18317,1310,1,1,3.44
19353,18342,1310,1,1,9.68
19354,18293,1310,1,1,4.84
19355,18344,1310,1,1,9.89
19356,18299,1310,1,1,4.19
19357,18311,1310,1,1,3.44
19358,18307,1311,1,1,3.68
19359,18328,1311,1,1,9.91
19360,18332,1311,1,1,10.83
19361,18295,1311,1,1,3.79
19362,18330,1311,1,1,9.46
19363,18325,1311,1,1,10
19364,18329,1311,1,1,9.32
19365,18321,1311,1,1,3.59
19366,18327,1311,1,1,10.63
19367,18297,1311,1,1,3.9
19368,18309,1311,1,1,3.53
19369,18301,1311,1,1,4.1
19370,18333,1311,1,1,9.03
19371,18334,1311,1,1,10.66
19372,18303,1311,1,1,3.48
19373,18291,1311,1,1,3.02
19374,18315,1311,1,1,3.65
19375,18326,1311,1,1,10.14
19376,18285,1311,1,1,3.53
19377,18313,1311,1,1,3.9
19378,18331,1311,1,1,10.03
19379,18283,1311,1,1,3.48
19380,18289,1311,1,1,3.3
19381,18319,1311,1,1,3.5
19382,18298,1312,1,1,3.52
19383,18338,1312,1,1,10.56
19384,18335,1312,1,1,9.1
19385,18344,1312,1,1,9.22
19386,18341,1312,1,1,10.26
19387,18336,1312,1,1,9.66
19388,18337,1312,1,1,10.53
19389,18310,1312,1,1,3.37
19390,18290,1312,1,1,3.64
19391,18339,1312,1,1,10.02
19392,18316,1312,1,1,3.16
19393,18343,1312,1,1,11.3
19394,18340,1312,1,1,9.84
19395,18296,1312,1,1,3.82
19396,18320,1312,1,1,3.46
19397,18286,1312,1,1,3.25
19398,18342,1312,1,1,9.51
19399,18284,1312,1,1,3.31
19400,18292,1312,1,1,3.28
19401,18302,1312,1,1,4.18
19402,18314,1312,1,1,3.49
19403,18322,1312,1,1,3.94
19404,18308,1312,1,1,3.76
19405,18304,1312,1,1,3.46
19406,18280,1313,1,1,6.18
19407,18326,1313,1,1,9.87
19408,18269,1313,1,1,5.12
19409,18332,1313,1,1,10.35
19410,18274,1313,1,1,5.83
19411,18330,1313,1,1,9.55
19412,18268,1313,1,1,7.05
19413,18325,1313,1,1,10.41
19414,18276,1313,1,1,5.89
19415,18333,1313,1,1,9.67
19416,18334,1313,1,1,9.55
19417,18277,1313,1,1,5.77
19418,18327,1313,1,1,9.03
19419,18278,1313,1,1,5.8
19420,18275,1313,1,1,5.93
19421,38498,1313,1,1,5.93
19422,27363,1313,1,1,5.57
19423,18328,1313,1,1,10.99
19424,18329,1313,1,1,10.44
19425,18279,1313,1,1,6.05
19426,18270,1313,1,1,5.89
19427,18273,1313,1,1,6.31
19428,18331,1313,1,1,10.15
19429,18281,1313,1,1,5.8
19430,18271,1313,1,1,5.45
19431,18272,1313,1,1,5.61
19432,27364,1313,1,1,5.83
19433,18340,1314,1,1,10.3
19434,18343,1314,1,1,10.67
19435,18344,1314,1,1,9.79
19436,18299,1314,1,1,6.6
19437,18341,1314,1,1,10
19438,18323,1314,1,1,7.55
19439,18287,1314,1,1,7.46
19440,18335,1314,1,1,9.79
19441,18336,1314,1,1,9.72
19442,18339,1314,1,1,9.11
19443,18338,1314,1,1,9.51
19444,18342,1314,1,1,10.69
19445,18293,1314,1,1,7.32
19446,18311,1314,1,1,7.86
19447,18337,1314,1,1,10.44
19448,18305,1314,1,1,7.42
19449,18317,1314,1,1,7.53
19450,18301,1315,1,1,7.01
19451,18326,1315,1,1,9.8
19452,18295,1315,1,1,7.48
19453,18333,1315,1,1,10.1
19454,18285,1315,1,1,7.41
19455,18330,1315,1,1,10.33
19456,18289,1315,1,1,7.66
19457,18325,1315,1,1,10.36
19458,18283,1315,1,1,6.97
19459,18297,1315,1,1,6.99
19460,18328,1315,1,1,10.57
19461,18291,1315,1,1,7.59
19462,18334,1315,1,1,9.87
19463,18319,1315,1,1,6.36
19464,18309,1315,1,1,6.78
19465,18329,1315,1,1,9.36
19466,18332,1315,1,1,9.94
19467,18313,1315,1,1,7.18
19468,18327,1315,1,1,10.26
19469,18303,1315,1,1,6.73
19470,18321,1315,1,1,6.73
19471,18331,1315,1,1,9.41
19472,18307,1315,1,1,6.94
19473,18315,1315,1,1,8.15
19474,18268,1316,1,1,5.63
19475,18322,1316,1,1,7.68
19476,18275,1316,1,1,6.05
19477,18308,1316,1,1,7.38
19478,18279,1316,1,1,5.88
19479,18316,1316,1,1,6.48
19480,18269,1316,1,1,5.75
19481,18314,1316,1,1,7
19482,27364,1316,1,1,6.53
19483,18304,1316,1,1,7.48
19484,21285,1316,1,1,10.03
19485,18273,1316,1,1,5.53
19486,18292,1316,1,1,6.93
19487,38498,1316,1,1,5.88
19488,18277,1316,1,1,5.85
19489,18280,1316,1,1,5.95
19490,18276,1316,1,1,6
19491,20529,1316,1,1,10.03
19492,18290,1316,1,1,6.75
19493,18281,1316,1,1,6.03
19494,18274,1316,1,1,6.03
19495,18296,1316,1,1,7.23
19496,27363,1316,1,1,5.6
19497,18271,1316,1,1,4.88
19498,18298,1316,1,1,6.7
19499,18320,1316,1,1,7.35
19500,18310,1316,1,1,7.73
19501,18270,1316,1,1,5.8
19502,18286,1316,1,1,6.95
19503,18278,1316,1,1,6.68
19504,18284,1316,1,1,6.9
19505,18272,1316,1,1,5.93
19506,18302,1316,1,1,7.43
19507,12375,1317,1,1,9.92
19508,11133,1317,1,1,3.4
19509,12371,1317,1,1,11.9
19510,12363,1317,1,1,9.07
19511,12367,1317,1,1,11.33
19512,11137,1317,1,1,6.23
19513,12361,1317,1,1,9.35
19514,12357,1317,1,1,13.31
19515,12373,1317,1,1,8.78
19516,12365,1317,1,1,9.07
19517,12359,1317,1,1,7.65
19518,12369,1317,1,1,9.63
19519,11136,1317,1,1,3.4
19520,11139,1317,1,1,3.12
19521,11135,1317,1,1,1.98
19522,11134,1317,1,1,3.97
19523,11138,1317,1,1,2.27
19524,11104,1318,1,1,4
19525,12366,1318,1,1,12
19526,11101,1318,1,1,3.68
19527,12356,1318,1,1,10.24
19528,12374,1318,1,1,8
19529,12360,1318,1,1,10.88
19530,11115,1318,1,1,2.56
19531,12370,1318,1,1,9.44
19532,11117,1318,1,1,3.04
19533,11112,1318,1,1,2.88
19534,12372,1318,1,1,10.88
19535,11118,1318,1,1,5.28
19536,11103,1318,1,1,3.52
19537,12364,1318,1,1,8.32
19538,11099,1318,1,1,2.4
19539,12362,1318,1,1,10.72
19540,11098,1318,1,1,3.04
19541,12368,1318,1,1,8.48
19542,12358,1318,1,1,11.04
19543,11113,1318,1,1,4.48
19544,11114,1318,1,1,3.04
19545,11116,1318,1,1,3.2
19546,11100,1318,1,1,3.52
19547,11102,1318,1,1,1.76
19548,12373,1319,1,1,10.34
19549,11132,1319,1,1,3.23
19550,12367,1319,1,1,10.67
19551,11127,1319,1,1,3.66
19552,12375,1319,1,1,10.13
19553,12357,1319,1,1,11.96
19554,11128,1319,1,1,4.53
19555,12359,1319,1,1,7.44
19556,11110,1319,1,1,3.45
19557,12369,1319,1,1,9.05
19558,11131,1319,1,1,3.45
19559,11109,1319,1,1,3.45
19560,12363,1319,1,1,11.1
19561,12365,1319,1,1,8.73
19562,11129,1319,1,1,4.31
19563,11130,1319,1,1,2.8
19564,12361,1319,1,1,8.94
19565,11107,1319,1,1,2.37
19566,12371,1319,1,1,11.64
19567,11126,1319,1,1,3.45
19568,11106,1319,1,1,4.63
19569,11105,1319,1,1,3.56
19570,11108,1319,1,1,3.88
19571,11111,1319,1,1,4.2
19572,11085,1320,1,1,6.58
19573,12370,1320,1,1,9.48
19574,11090,1320,1,1,7.47
19575,12366,1320,1,1,10.37
19576,11088,1320,1,1,7.02
19577,12364,1320,1,1,8.86
19578,11094,1320,1,1,7.02
19579,12368,1320,1,1,10.37
19580,12362,1320,1,1,9.14
19581,12356,1320,1,1,10.59
19582,12374,1320,1,1,9.64
19583,12358,1320,1,1,9.75
19584,12360,1320,1,1,11.26
19585,11093,1320,1,1,5.63
19586,11092,1320,1,1,7.25
19587,11096,1320,1,1,6.69
19588,38481,1320,1,1,6.97
19589,11095,1320,1,1,7.36
19590,12372,1320,1,1,10.54
19591,11086,1320,1,1,6.19
19592,20399,1320,1,1,5.24
19593,11089,1320,1,1,6.58
19594,20398,1320,1,1,7.36
19595,11087,1320,1,1,5.91
19596,11091,1320,1,1,6.74
19597,12371,1321,1,1,9.77
19598,12361,1321,1,1,10.32
19599,11135,1321,1,1,7.38
19600,12369,1321,1,1,10.34
19601,12359,1321,1,1,9.85
19602,11133,1321,1,1,7.46
19603,12357,1321,1,1,10.23
19604,11138,1321,1,1,7.24
19605,12367,1321,1,1,9.49
19606,12373,1321,1,1,9.74
19607,11139,1321,1,1,7.52
19608,12375,1321,1,1,10.7
19609,12363,1321,1,1,9.79
19610,12365,1321,1,1,9.77
19611,11134,1321,1,1,7.19
19612,11136,1321,1,1,7.05
19613,11137,1321,1,1,6.61
19614,11099,1322,1,1,6.9
19615,12366,1322,1,1,9.22
19616,11114,1322,1,1,6.84
19617,12362,1322,1,1,11.64
19618,11117,1322,1,1,7.71
19619,11102,1322,1,1,7.17
19620,12360,1322,1,1,9.73
19621,11101,1322,1,1,7.25
19622,12356,1322,1,1,9.38
19623,11113,1322,1,1,6.09
19624,12372,1322,1,1,10.48
19625,12374,1322,1,1,10.21
19626,11115,1322,1,1,6.31
19627,11103,1322,1,1,7.25
19628,11104,1322,1,1,7.28
19629,11112,1322,1,1,7.33
19630,11098,1322,1,1,8.03
19631,12364,1322,1,1,9.27
19632,11100,1322,1,1,7.01
19633,12358,1322,1,1,10
19634,11116,1322,1,1,7.81
19635,12368,1322,1,1,10
19636,12370,1322,1,1,10.08
19637,11118,1322,1,1,7.03
19638,11092,1323,1,1,6.62
19639,11126,1323,1,1,6.88
19640,11086,1323,1,1,6.94
19641,11108,1323,1,1,6.68
19642,11096,1323,1,1,7.34
19643,11129,1323,1,1,7.98
19644,11085,1323,1,1,7.11
19645,11130,1323,1,1,7.69
19646,20399,1323,1,1,6.88
19647,11131,1323,1,1,6.19
19648,37434,1323,1,1,26.28
19649,11090,1323,1,1,6.94
19650,11106,1323,1,1,6.68
19651,11089,1323,1,1,6.94
19652,11132,1323,1,1,7
19653,11110,1323,1,1,7.52
19654,11105,1323,1,1,6.74
19655,11094,1323,1,1,6.5
19656,11088,1323,1,1,6.24
19657,11093,1323,1,1,6.3
19658,11095,1323,1,1,6.45
19659,11128,1323,1,1,7.57
19660,11107,1323,1,1,7.72
19661,38481,1323,1,1,6.48
19662,11087,1323,1,1,5.78
19663,11127,1323,1,1,7.23
19664,11111,1323,1,1,7.05
19665,11091,1323,1,1,6.5
19666,20398,1323,1,1,6.97
19667,11109,1323,1,1,7.08
19668,7544,1324,1,1,1.45
19669,8026,1324,1,1,5.8
19670,7045,1324,1,1,4.35
19671,5502,1324,4,4,2.9
19672,9521,1324,1,2,24.64
19673,8156,1324,1,1,5.8
19674,4364,1324,1,1,1.45
19675,10124,1324,1,1,28.99
19676,4513,1324,1,1,1.45
19677,4505,1324,1,1,4.35
19678,2890,1324,1,1,2.9
19679,3917,1324,1,1,2.9
19680,3186,1324,1,1,1.45
19681,7042,1324,1,1,8.7
19682,7047,1324,1,1,2.9
19683,5501,1324,1,8,7.25
19684,9296,1324,1,1,4.35
19685,7041,1324,1,1,2.9
19686,5532,1324,1,4,5.8
19687,3398,1324,1,1,4.35
19688,2833,1324,1,1,2.9
19689,7771,1324,1,1,7.25
19690,8021,1324,1,1,2.9
19691,2894,1324,1,1,1.45
19692,3214,1324,1,1,1.45
19693,5531,1324,1,8,5.8
19694,9299,1324,1,1,2.9
19695,7044,1324,1,1,5.8
19696,5530,1324,4,8,5.8
19697,7046,1324,1,1,8.7
19698,7043,1324,1,1,5.8
19699,7772,1324,1,1,7.25
19700,2780,1324,1,1,1.45
19701,3655,1324,1,1,1.45
19702,7032,1324,1,1,4.35
19703,5119,1324,1,4,5.8
19704,3384,1324,1,1,1.45
19705,5274,1324,4,8,4.35
19706,3472,1324,1,1,2.9
19707,5357,1324,5,5,1.45
19708,5261,1324,4,4,1.45
19709,2777,1324,1,1,1.45
19710,2885,1324,1,1,1.45
19711,14271,1324,1,1,2.9
19712,3848,1324,1,1,1.45
19713,2851,1324,1,1,1.45
19714,3845,1324,1,1,1.45
19715,4151,1324,1,1,2.9
19716,4515,1324,1,1,2.9
19717,3671,1324,1,1,2.9
19718,3867,1324,1,1,1.45
19719,2860,1324,1,1,1.45
19720,5358,1324,5,5,1.45
19721,3412,1324,1,1,1.45
19722,9521,1325,1,2,38.55
19723,7042,1325,1,1,9.64
19724,5274,1325,1,8,7.23
19725,10124,1325,1,1,16.87
19726,3214,1325,1,1,1.2
19727,7041,1325,1,1,8.43
19728,7044,1325,1,1,6.02
19729,5119,1325,1,8,7.23
19730,7047,1325,1,1,14.46
19731,5532,1325,1,8,10.84
19732,5261,1325,8,8,4.82
19733,3472,1325,1,1,4.82
19734,3695,1325,1,1,1.2
19735,8156,1325,1,1,1.2
19736,4515,1325,1,1,4.82
19737,5501,1325,4,8,4.82
19738,4505,1325,1,1,6.02
19739,14271,1325,1,1,6.02
19740,7045,1325,1,1,3.61
19741,5530,1325,4,4,1.2
19742,3474,1325,1,1,2.41
19743,7771,1325,1,1,4.82
19744,5531,1325,1,8,10.84
19745,9299,1325,1,1,2.41
19746,7046,1325,1,1,3.61
19747,5502,1325,4,8,8.43
19748,3693,1325,1,1,2.41
19749,7032,1325,1,1,3.61
19750,3184,1325,1,1,1.2
19751,8026,1325,1,1,3.61
19752,4364,1325,1,1,1.2
19753,3869,1325,1,1,1.2
19754,2833,1325,1,1,3.61
19755,4486,1325,1,1,1.2
19756,8202,1325,1,1,1.2
19757,8021,1325,1,1,3.61
19758,7043,1325,1,1,12.05
19759,8028,1325,1,1,4.82
19760,9296,1325,1,1,1.2
19761,3192,1325,1,1,3.61
19762,7772,1325,1,1,2.41
19763,3132,1325,1,1,2.41
19764,3629,1325,1,1,1.2
19765,2831,1325,1,1,2.41
19766,3210,1325,1,1,3.61
19767,7544,1325,1,1,1.2
19768,5358,1325,5,5,3.61
19769,3128,1325,1,1,1.2
19770,5357,1325,5,5,1.2
19771,4151,1325,1,1,1.2
19772,2828,1325,1,1,1.2
19773,7771,1326,1,1,9.68
19774,7044,1326,1,1,3.23
19775,5531,1326,4,8,6.45
19776,9521,1326,1,2,27.96
19777,4513,1326,1,1,3.23
19778,7772,1326,1,1,6.45
19779,5119,1326,1,8,4.3
19780,4515,1326,1,1,5.38
19781,2860,1326,1,1,1.08
19782,3474,1326,1,1,1.08
19783,10124,1326,1,1,18.28
19784,4505,1326,1,1,2.15
19785,4507,1326,1,1,1.08
19786,14271,1326,1,1,12.9
19787,3913,1326,1,1,2.15
19788,7047,1326,1,1,10.75
19789,3470,1326,1,1,3.23
19790,3192,1326,1,1,2.15
19791,7042,1326,1,1,7.53
19792,5530,1326,1,8,11.83
19793,2851,1326,1,1,1.08
19794,5502,1326,1,8,7.53
19795,3472,1326,1,1,3.23
19796,5274,1326,1,8,5.38
19797,3693,1326,1,1,2.15
19798,8028,1326,1,1,4.3
19799,7032,1326,1,1,6.45
19800,5501,1326,4,8,6.45
19801,2894,1326,1,1,1.08
19802,5532,1326,1,8,9.68
19803,7043,1326,1,1,5.38
19804,7046,1326,1,1,4.3
19805,2780,1326,1,1,2.15
19806,4364,1326,1,1,2.15
19807,8021,1326,1,1,4.3
19808,3210,1326,1,1,1.08
19809,5261,1326,4,4,1.08
19810,3184,1326,1,1,1.08
19811,3387,1326,1,1,1.08
19812,8156,1326,1,1,4.3
19813,3214,1326,1,1,1.08
19814,3412,1326,1,1,2.15
19815,7544,1326,1,1,2.15
19816,7045,1326,1,1,5.38
19817,3867,1326,1,1,1.08
19818,8026,1326,1,1,2.15
19819,3141,1326,1,1,1.08
19820,3671,1326,1,1,1.08
19821,7041,1326,1,1,5.38
19822,5357,1326,5,5,2.15
19823,2828,1326,1,1,1.08
19824,4151,1326,1,1,2.15
19825,3882,1326,1,1,2.15
19826,9299,1326,1,1,2.15
19827,3148,1326,1,1,1.08
19828,3615,1326,1,1,1.08
19829,3617,1326,1,1,1.08
19830,2860,1327,1,1,4.11
19831,4513,1327,1,1,2.74
19832,6188,1327,1,1,1.37
19833,7046,1327,1,1,5.48
19834,3695,1327,1,1,2.74
19835,7045,1327,1,1,2.74
19836,4505,1327,1,1,1.37
19837,10124,1327,1,1,28.77
19838,3693,1327,1,1,4.11
19839,9521,1327,1,2,30.14
19840,8156,1327,1,1,10.96
19841,5531,1327,1,8,13.7
19842,14271,1327,1,1,5.48
19843,7044,1327,1,1,5.48
19844,5261,1327,4,8,6.85
19845,3210,1327,1,1,2.74
19846,2894,1327,1,1,1.37
19847,7041,1327,1,1,4.11
19848,7047,1327,1,1,9.59
19849,5119,1327,1,8,5.48
19850,3472,1327,1,1,1.37
19851,7771,1327,1,1,5.48
19852,7043,1327,1,1,6.85
19853,7032,1327,1,1,2.74
19854,5501,1327,4,8,4.11
19855,3650,1327,1,1,1.37
19856,3186,1327,1,1,2.74
19857,3204,1327,1,1,2.74
19858,4507,1327,1,1,5.48
19859,5358,1327,5,5,2.74
19860,7042,1327,1,1,5.48
19861,5502,1327,4,8,8.22
19862,3126,1327,1,1,1.37
19863,3615,1327,1,1,1.37
19864,9299,1327,1,1,2.74
19865,7772,1327,1,1,1.37
19866,7544,1327,1,1,1.37
19867,5357,1327,5,5,2.74
19868,5532,1327,1,1,2.74
19869,3384,1327,1,1,1.37
19870,2777,1327,1,1,1.37
19871,3842,1327,1,1,1.37
19872,4364,1327,1,1,1.37
19873,5530,1327,1,8,4.11
19874,3857,1327,1,1,1.37
19875,3412,1327,1,1,1.37
19876,8021,1327,1,1,1.37
19877,5274,1327,8,8,1.37
19878,3148,1327,1,1,1.37
19879,3913,1327,1,1,1.37
19880,3422,1327,1,1,1.37
19881,9296,1327,1,1,1.37
19882,8026,1327,1,1,1.37
19883,3869,1327,1,1,1.37
19884,5358,1328,5,5,3.85
19885,5119,1328,1,8,10.26
19886,10124,1328,1,1,21.79
19887,3192,1328,1,1,2.56
19888,4507,1328,1,1,1.28
19889,6188,1328,1,1,2.56
19890,3641,1328,1,1,1.28
19891,7041,1328,1,1,6.41
19892,5532,1328,1,8,11.54
19893,7042,1328,1,1,11.54
19894,5261,1328,1,8,10.26
19895,9521,1328,1,2,30.77
19896,7047,1328,1,1,6.41
19897,4151,1328,1,1,2.56
19898,5531,1328,4,8,2.56
19899,7772,1328,1,1,7.69
19900,3141,1328,1,1,2.56
19901,7043,1328,1,1,3.85
19902,8202,1328,1,1,1.28
19903,7046,1328,1,1,8.97
19904,5530,1328,4,8,10.26
19905,3186,1328,1,1,1.28
19906,7771,1328,1,1,6.41
19907,5502,1328,4,8,7.69
19908,3913,1328,1,1,1.28
19909,3204,1328,1,1,1.28
19910,6177,1328,1,1,1.28
19911,7544,1328,1,1,5.13
19912,7045,1328,1,1,10.26
19913,3210,1328,1,1,1.28
19914,3472,1328,1,1,3.85
19915,8021,1328,1,9,7.69
19916,8028,1328,1,1,6.41
19917,8026,1328,1,1,6.41
19918,5274,1328,1,4,5.13
19919,14271,1328,1,1,3.85
19920,9296,1328,1,1,2.56
19921,8156,1328,1,1,5.13
19922,3474,1328,1,1,1.28
19923,3671,1328,1,1,1.28
19924,5501,1328,1,8,7.69
19925,2851,1328,1,1,1.28
19926,2890,1328,1,1,1.28
19927,7032,1328,1,1,6.41
19928,7044,1328,1,1,3.85
19929,2775,1328,1,1,2.56
19930,3132,1328,1,1,1.28
19931,3400,1328,1,1,1.28
19932,3867,1328,1,1,1.28
19933,2780,1328,1,1,1.28
19934,3617,1328,1,1,1.28
19935,4513,1328,1,1,1.28
19936,9299,1328,1,1,2.56
19937,3184,1328,1,1,1.28
19938,4364,1328,1,1,1.28
19939,5357,1328,5,5,1.28
19940,3615,1328,1,1,1.28
19941,3214,1328,1,1,1.28
19942,8026,1329,1,1,4.4
19943,7043,1329,1,1,5.49
19944,5502,1329,1,8,7.69
19945,4364,1329,1,1,1.1
19946,7047,1329,1,1,8.79
19947,5532,1329,1,8,8.79
19948,5357,1329,5,5,4.4
19949,5501,1329,1,8,4.4
19950,10124,1329,1,1,30.77
19951,9521,1329,1,2,24.18
19952,4515,1329,1,1,1.1
19953,4505,1329,1,1,3.3
19954,3693,1329,1,1,2.2
19955,7045,1329,1,1,3.3
19956,8021,1329,1,9,7.69
19957,3214,1329,1,1,3.3
19958,7771,1329,1,1,5.49
19959,5274,1329,1,8,7.69
19960,8156,1329,1,1,5.49
19961,5531,1329,1,8,5.49
19962,14271,1329,1,1,10.99
19963,7032,1329,1,1,2.2
19964,5119,1329,4,8,7.69
19965,4507,1329,1,1,1.1
19966,7042,1329,1,1,8.79
19967,7041,1329,1,1,4.4
19968,3184,1329,1,1,2.2
19969,5261,1329,4,8,3.3
19970,3472,1329,1,1,3.3
19971,3845,1329,1,1,2.2
19972,3882,1329,1,1,1.1
19973,4486,1329,1,1,1.1
19974,9299,1329,1,1,3.3
19975,7772,1329,1,1,4.4
19976,8028,1329,1,1,2.2
19977,7046,1329,1,1,2.2
19978,2894,1329,1,1,2.2
19979,2890,1329,1,1,2.2
19980,5530,1329,1,4,4.4
19981,3128,1329,1,1,3.3
19982,7544,1329,1,1,1.1
19983,3857,1329,1,1,2.2
19984,7044,1329,1,1,4.4
19985,3470,1329,1,1,1.1
19986,4151,1329,1,1,2.2
19987,2860,1329,1,1,1.1
19988,9296,1329,1,1,2.2
19989,4513,1329,1,1,1.1
19990,3629,1329,1,1,1.1
19991,3671,1329,1,1,1.1
19992,3695,1329,1,1,2.2
19993,3848,1329,1,1,1.1
19994,3141,1329,1,1,1.1
19995,3384,1329,1,1,1.1
19996,2775,1329,1,1,1.1
19997,2777,1329,1,1,1.1
19998,3186,1329,1,1,2.2
19999,3907,1329,1,1,1.1
20000,2813,1329,1,1,1.1
20001,3210,1329,1,1,1.1
20002,3474,1329,1,1,1.1
20003,10124,1330,1,1,22.47
20004,9521,1330,1,2,39.33
20005,2851,1330,1,1,1.12
20006,14271,1330,1,1,3.37
20007,2890,1330,1,1,1.12
20008,7771,1330,1,1,11.24
20009,5274,1330,4,8,5.62
20010,3192,1330,1,1,2.25
20011,8021,1330,1,9,4.49
20012,3671,1330,1,1,1.12
20013,7047,1330,1,1,5.62
20014,5531,1330,1,8,12.36
20015,7544,1330,1,1,2.25
20016,7042,1330,1,1,13.48
20017,7043,1330,1,1,6.74
20018,5501,1330,1,8,5.62
20019,4151,1330,1,1,2.25
20020,3612,1330,1,1,1.12
20021,3214,1330,1,1,1.12
20022,4364,1330,1,1,4.49
20023,5358,1330,5,5,3.37
20024,7044,1330,1,1,3.37
20025,2833,1330,1,1,1.12
20026,4513,1330,1,1,7.87
20027,3615,1330,1,1,1.12
20028,5119,1330,4,8,12.36
20029,9299,1330,1,1,4.49
20030,8026,1330,1,1,6.74
20031,5532,1330,4,8,3.37
20032,2828,1330,1,1,1.12
20033,8156,1330,1,1,2.25
20034,5530,1330,1,8,2.25
20035,3184,1330,1,1,1.12
20036,3472,1330,1,1,2.25
20037,5261,1330,1,8,7.87
20038,3398,1330,1,1,2.25
20039,3204,1330,1,1,1.12
20040,4505,1330,1,1,3.37
20041,7772,1330,1,1,4.49
20042,7032,1330,1,1,3.37
20043,7046,1330,1,1,4.49
20044,7045,1330,1,1,3.37
20045,3186,1330,1,1,1.12
20046,7041,1330,1,1,3.37
20047,8028,1330,1,1,1.12
20048,3695,1330,1,1,2.25
20049,3917,1330,1,1,1.12
20050,3400,1330,1,1,1.12
20051,5502,1330,1,8,3.37
20052,3474,1330,1,1,2.25
20053,3845,1330,1,1,2.25
20054,3384,1330,1,1,1.12
20055,2818,1330,1,1,1.12
20056,4515,1330,1,1,1.12
20057,3150,1330,1,1,1.12
20058,9296,1330,1,1,1.12
20059,3650,1330,1,1,1.12
20060,3148,1330,1,1,1.12
20061,6177,1330,1,1,1.12
20062,3474,1331,1,1,1.45
20063,7042,1331,1,1,14.49
20064,5119,1331,4,8,7.25
20065,9521,1331,1,2,23.19
20066,3192,1331,1,1,1.45
20067,7047,1331,1,1,4.35
20068,4364,1331,1,1,2.9
20069,3186,1331,1,1,7.25
20070,7046,1331,1,1,7.25
20071,7044,1331,1,1,4.35
20072,5530,1331,4,8,7.25
20073,3917,1331,1,1,2.9
20074,5532,1331,1,8,10.14
20075,3214,1331,1,1,1.45
20076,8156,1331,1,1,7.25
20077,10124,1331,1,1,21.74
